Participant,celex_vowel,F1_50,F2_50,SearchName,Transcript,Corpus,Line,LineEnd,MatchId,URL,Before.Match,text,After.Match,Number,Target.word,word_start,word_end,Target.segment,start,end,celexSegment,noise,syllable,word,celex_frequency,corpus_frequency,following_segment,meanPitch,minPitch,maxPitch,vowel,stress,participant_gender,time_0_5,Error,F1_lob2,F2_lob2
Storyteller,KIT,632.593762343499,1455.9025963578058,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,84.03,89.278,g_2819;em_12_69397;n_820415-n_820433;p_1271;#=es_1_365855;prefix=428-;[0]=ew_0_355337;[1]=ew_0_355337,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365855,,sling,,428,sling,86.33,86.74,I,86.59,86.67,I,NA,NA,sling,NA,NA,N,--undefined-- ,--undefined-- ,--undefined-- ,KIT,0,M,86.63000000000001,NA,0.4702289597489567,-0.16227235979859625
Storyteller,LOT,668.7078450731714,1028.938853292873,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,84.03,89.278,g_2819;em_12_69397;n_820415-n_820433;p_1271;#=es_1_365857;prefix=429-;[0]=ew_0_355338;[1]=ew_0_355338,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365857,,on,,429,on,86.74,86.89,#,86.74,86.82000000000001,Q,NA,NA,on,NA,NA,n,--undefined-- ,--undefined-- ,--undefined-- ,START,0,M,86.78,NA,0.7088235776921527,-1.0803600611696886
Storyteller,KIT,508.0572684368175,1558.1754789668532,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,84.03,89.278,g_2819;em_12_69397;n_820415-n_820433;p_1271;#=es_1_365860;prefix=430-;[0]=ew_0_355339;[1]=ew_0_355339,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365860,,his,,430,his,86.89,87.03,@,86.9,86.95,I,NA,NA,his,NA,NA,z,412.51709968526745 ,410.6120221325813 ,413.27051915761126 ,SCHWA,0,M,86.92500000000001,NA,-0.3525452861336923,0.05764204097256314
Storyteller,DRESS,448.82725888539045,2111.4924143398653,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,84.03,89.278,g_2819;em_12_69397;n_820415-n_820433;p_1271;#=es_1_365874;prefix=435-;[0]=ew_0_355344;[1]=ew_0_355344,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365874,,rest.,,435,rest.,87.97,88.53,E,88.01,88.13,E,NA,NA,rest,NA,NA,s,458.4450038635179 ,427.3148385451796 ,489.1709192872327 ,DRESS,0,M,88.07000000000001,NA,-0.7438597106333442,1.2474233317203591
Storyteller,GOOSE,429.38869096053764,1389.1273236525292,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,89.458,92.896,g_2819;em_12_69399;n_820435-n_820444;p_1271;#=es_1_366060;prefix=436-;[0]=ew_0_355345;[1]=ew_0_355345,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366060,,Soon,,436,Soon,89.55799999999999,90.108,u,89.768,89.978,u,NA,NA,soon,NA,NA,n,--undefined-- ,--undefined-- ,--undefined-- ,GOOSE,0,M,89.873,NA,-0.8722843399423548,-0.3058572838634293
Storyteller,START,868.3413669547222,1299.5812959526997,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,89.458,92.896,g_2819;em_12_69399;n_820435-n_820444;p_1271;#=es_1_366063;prefix=437-;[0]=ew_0_355346;[1]=ew_0_355346,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366063,,Tama's,,437,Tama's,90.108,90.508,#,90.208,90.27799999999999,#,NA,NA,tama's,NA,NA,m,--undefined-- ,--undefined-- ,--undefined-- ,START,0,M,90.243,NA,2.0277407502124394,-0.49840549919361465
Storyteller,KIT,542.2584133115708,1421.0247993849496,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,89.458,92.896,g_2819;em_12_69399;n_820435-n_820444;p_1271;#=es_1_366075;prefix=441-;[0]=ew_0_355348;[1]=ew_0_355348,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366075,,started,,441,started,90.91799999999999,91.41799999999999,@,91.27799999999999,91.338,I,NA,NA,started,NA,NA,d,--undefined-- ,--undefined-- ,--undefined-- ,SCHWA,0,M,91.308,NA,-0.12658885922693877,-0.23726907081166107
Storyteller,DRESS,428.21867303016876,2297.500962800698,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,89.458,92.896,g_2819;em_12_69399;n_820435-n_820444;p_1271;#=es_1_366083;prefix=444-;[0]=ew_0_355351;[1]=ew_0_355351,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366083,,better.,,444,better.,91.848,92.398,E,91.968,92.05799999999999,E,NA,NA,better,NA,NA,t,411.7145931708599 ,391.94708455520777 ,432.93411254372813 ,DRESS,0,M,92.013,NA,-0.8800142879289248,1.647392095966948
Storyteller,TRAP,691.5534771082047,1957.9961923616302,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,93.403,97.693,g_2819;em_12_69401;n_820446-n_820457;p_1271;#=es_1_365681;prefix=446-;[0]=ew_0_355352;[1]=ew_0_355352,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365681,,Nana,,446,Nana,93.673,94.033,{,93.793,93.903,{,NA,NA,nana,NA,NA,n,682.6051954422494 ,662.3864449584164 ,700.4420475482057 ,TRAP,0,M,93.84800000000001,NA,0.8597576298698377,0.9173648761860838
Storyteller,START,847.1985320304308,1309.397299194512,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,93.403,97.693,g_2819;em_12_69401;n_820446-n_820457;p_1271;#=es_1_365688;prefix=448-;[0]=ew_0_355354;[1]=ew_0_355354,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365688,,Tama,,448,Tama,94.423,94.733,#,94.52300000000001,94.593,#,NA,NA,tama,NA,NA,m,--undefined-- ,--undefined-- ,--undefined-- ,START,0,M,94.55799999999999,NA,1.8880565539182168,-0.4772984333143555
Storyteller,STRUT,576.7034811308669,1352.0589533564837,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,93.403,97.693,g_2819;em_12_69401;n_820446-n_820457;p_1271;#=es_1_365692;prefix=450-;[0]=ew_0_355355;[1]=ew_0_355355,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365692,,some,,450,some,94.733,94.99300000000001,V,94.85300000000001,94.893,V,NA,NA,some,NA,NA,m,--undefined-- ,--undefined-- ,--undefined-- ,STRUT,0,M,94.87299999999999,NA,0.10097909142240491,-0.385564320892785
Storyteller,KIT,561.4936594776779,1626.721110619281,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,93.403,97.693,g_2819;em_12_69401;n_820446-n_820457;p_1271;#=es_1_365697;prefix=452-;[0]=ew_0_355356;[1]=ew_0_355356,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365697,,delicious,,452,delicious,94.99300000000001,95.983,I,95.513,95.613,I,NA,NA,delicious,NA,NA,S,542.6836751429933 ,493.2213074412881 ,561.0941903660142 ,KIT,0,M,95.563,NA,4.924858649252283e-4,0.2050337163196581
Storyteller,GOOSE,441.88693914283164,1443.2067730030058,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,93.403,97.693,g_2819;em_12_69401;n_820446-n_820457;p_1271;#=es_1_365702;prefix=454-;[0]=ew_0_355357;[1]=ew_0_355357,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365702,,food,,454,food,95.983,96.38300000000001,u,96.08300000000001,96.30300000000001,u,NA,NA,food,NA,NA,d,461.76893473955414 ,429.77397249773486 ,494.83391891266194 ,GOOSE,0,M,96.193,NA,-0.7897122648785856,-0.18957181899190104
Storyteller,FLEECE,383.9370079499393,2201.5496582080395,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,93.403,97.693,g_2819;em_12_69401;n_820446-n_820457;p_1271;#=es_1_365705;prefix=455-;[0]=ew_0_355358;[1]=ew_0_355358,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365705,,she,,455,she,96.38300000000001,96.63300000000001,i,96.483,96.63300000000001,i,NA,NA,she,NA,NA,h,--undefined-- ,--undefined-- ,--undefined-- ,FLEECE,0,M,96.558,NA,-1.172569606052098,1.4410708002881385
Storyteller,TRAP,498.38271436294195,1885.7443772006368,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,93.403,97.693,g_2819;em_12_69401;n_820446-n_820457;p_1271;#=es_1_365707;prefix=456-;[0]=ew_0_355359;[1]=ew_0_355359,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365707,,had,,456,had,96.63300000000001,96.80300000000001,{,96.643,96.703,{,NA,NA,had,NA,NA,d,--undefined-- ,--undefined-- ,--undefined-- ,TRAP,0,M,96.673,NA,-0.41646208419570024,0.7620039023833095
Storyteller,TRAP,669.535620398108,2032.676791189193,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,98.415,105.149,g_2819;em_12_69403;n_820459-n_820476;p_1271;#=es_1_365882;prefix=457-;[0]=ew_0_355362;[1]=ew_0_355362,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365882,,thanked,,457,thanked,98.735,99.305,{,98.935,99.045,{,NA,NA,thanked,NA,NA,N,--undefined-- ,--undefined-- ,--undefined-- ,TRAP,0,M,98.99000000000001,NA,0.7142924342286578,1.0779483927686304
Storyteller,TRAP,655.5540473374285,1913.284000175262,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,98.415,105.149,g_2819;em_12_69403;n_820459-n_820476;p_1271;#=es_1_365887;prefix=458-;[0]=ew_0_355363;[1]=ew_0_355363,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365887,,Nana,,458,Nana,99.305,99.69500000000001,{,99.42500000000001,99.525,{,NA,NA,nana,NA,NA,n,--undefined-- ,--undefined-- ,--undefined-- ,TRAP,0,M,99.475,NA,0.6219204887018012,0.8212215515726812
Storyteller,KIT,416.0997715841078,1514.9963727183904,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,98.415,105.149,g_2819;em_12_69403;n_820459-n_820476;p_1271;#=es_1_365893;prefix=461-;[0]=ew_0_355364;[1]=ew_0_355364,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365893,,very,,461,very,99.69500000000001,100.34500000000001,@,100.275,100.34500000000001,I,NA,NA,very,NA,NA,m,210.5097415529958 ,186.02256464246017 ,227.8903634523552 ,SCHWA,0,M,100.31,NA,-0.9600801359821111,-0.03520473359977016
Storyteller,STRUT,786.5338738529892,1345.1316876973203,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,98.415,105.149,g_2819;em_12_69403;n_820459-n_820476;p_1271;#=es_1_365895;prefix=462-;[0]=ew_0_355365;[1]=ew_0_355365,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365895,,much,,462,much,100.34500000000001,100.665,V,100.435,100.555,V,NA,NA,much,NA,NA,J,732.5448439548353 ,691.9662429109222 ,760.9793046125144 ,STRUT,0,M,100.495,NA,1.4872638479578697,-0.40045981848270795
Storyteller,KIT,520.9782189803457,1486.8054998308123,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,98.415,105.149,g_2819;em_12_69403;n_820459-n_820476;p_1271;#=es_1_365903;prefix=465-;[0]=ew_0_355367;[1]=ew_0_355367,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365903,,helping,,465,helping,100.805,101.215,@,101.08500000000001,101.135,I,NA,NA,helping,NA,NA,N,--undefined-- ,--undefined-- ,--undefined-- ,SCHWA,0,M,101.11,NA,-0.2671805468027093,-0.09582274650927639
Storyteller,KIT,834.0000959426801,1655.1514846340642,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,98.415,105.149,g_2819;em_12_69403;n_820459-n_820476;p_1271;#=es_1_365906;prefix=466-;[0]=ew_0_355368;[1]=ew_0_355368,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365906,,him,,466,him,101.215,101.50500000000001,I,101.22500000000001,101.33500000000001,I,NA,NA,him,NA,NA,m,--undefined-- ,--undefined-- ,--undefined-- ,KIT,0,M,101.28,NA,1.8008585530891057,0.26616672152751064
Storyteller,TRAP,646.3943956542594,1914.2714819489354,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,98.415,105.149,g_2819;em_12_69403;n_820459-n_820476;p_1271;#=es_1_365908;prefix=467-;[0]=ew_0_355369;[1]=ew_0_355369,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365908,,and,,467,and,101.92500000000001,102.165,{,101.92500000000001,101.97500000000001,{,NA,NA,and,NA,NA,n,--undefined-- ,--undefined-- ,--undefined-- ,TRAP,0,M,101.95,NA,0.5614054920951486,0.8233449048701525
Storyteller,LOT,755.0851207915811,1004.4965773729834,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,98.415,105.149,g_2819;em_12_69403;n_820459-n_820476;p_1271;#=es_1_365913;prefix=468-;[0]=ew_0_355370;[1]=ew_0_355370,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365913,,promised,,468,promised,102.165,102.89500000000001,#,102.355,102.42500000000001,Q,NA,NA,promised,NA,NA,m,782.279369397326 ,478.4914494064808 ,862.4990592879802 ,START,0,M,102.39,NA,1.2794916257573734,-1.1329175751976581
Storyteller,KIT,645.3675906054574,1467.3592771577182,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,98.415,105.149,g_2819;em_12_69403;n_820459-n_820476;p_1271;#=es_1_365915;prefix=469-;[0]=ew_0_355370;[1]=ew_0_355370,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365915,,promised,,469,promised,102.165,102.89500000000001,@,102.515,102.605,I,NA,NA,promised,NA,NA,s,723.5661635944986 ,637.9230311109076 ,838.8943427370965 ,SCHWA,0,M,102.56,NA,0.5546217074935875,-0.13763739275097434
Storyteller,LOT,645.7251699417122,987.7102445654048,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,98.415,105.149,g_2819;em_12_69403;n_820459-n_820476;p_1271;#=es_1_365919;prefix=470-;[0]=ew_0_355371;[1]=ew_0_355371,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365919,,not,,470,not,102.89500000000001,103.19500000000001,#,102.98500000000001,103.075,Q,NA,NA,not,NA,NA,t,729.561377183302 ,697.5249345188713 ,786.01413951364 ,START,0,M,103.03,NA,0.5569841239989917,-1.1690127377309703
Storyteller,LOT,606.6037363226898,814.801509820333,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,98.415,105.149,g_2819;em_12_69403;n_820459-n_820476;p_1271;#=es_1_365924;prefix=472-;[0]=ew_0_355373;[1]=ew_0_355373,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365924,,wander,,472,wander,103.28500000000001,103.775,#,103.435,103.495,Q,NA,NA,wander,NA,NA,n,656.7789689714579 ,577.8841850196399 ,703.7701936207051 ,START,0,M,103.465,NA,0.2985208652865797,-1.540813354077321
Storyteller,THOUGHT,702.4079066016043,977.9198353047452,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,98.415,105.149,g_2819;em_12_69403;n_820459-n_820476;p_1271;#=es_1_365928;prefix=474-;[0]=ew_0_355374;[1]=ew_0_355374,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365928,,off,,474,off,103.775,103.995,$,103.775,103.89500000000001,$,NA,NA,off,NA,NA,f,694.4732244212141 ,563.8556117493883 ,780.0775765997124 ,THOUGHT,0,M,103.83500000000001,NA,0.9314695013121982,-1.1900647696179827
